,gene_claudin-low,score_claudin-low,gene_LumA,score_LumA,gene_LumB,score_LumB,gene_Her2,score_Her2,gene_Normal,score_Normal,gene_Basal,Basal
9145,ALDH1L1,2.3901847534122713,ARMCX4,13.660763629684922,LINC01124,5.944564139480256,CTRB2,0.4922727085737948,SLA2,0.20202956564818145,NUDT5,1.5191612576530227
9146,ZNF687,2.390087967211943,OR13C9,13.659952223626822,LSM10,5.944255414979962,ZNF664,0.49224547201846836,C1orf210,0.20201781856756154,STRADB,1.5190779437603952
9147,TMEM105,2.3900283652639556,SPIN3,13.659123386685643,ELK4,5.943607815964056,EEPD1,0.4922407817501967,AMH,0.20200708987445568,WNT10B,1.5188260310534407
9148,AK4,2.389754913216218,MIIP,13.658325146390096,LUC7L2,5.941781727883205,C19orf31,0.4922370712676286,SLC29A4,0.2019749682546142,PPHLN1,1.518717029667014
9149,IRF3,2.3897140775846712,CRKL,13.6574495539456,POM121,5.940970409918678,BSN-AS2,0.49222486514880504,PTPA,0.20196170251248136,CST13P,1.5186274707489942
9150,FRMD3,2.389712634553205,CPB2,13.657413719016686,GRIK1-AS1,5.940951864943331,MYLK2,0.49221566408071604,MAGED1,0.20195132819127098,OSGEPL1,1.5184297402620603
9151,VEGFC,2.3896520820625735,QARS1,13.657340586565471,TWSG1,5.9407078497927035,WHRN,0.4921899529372705,ME1,0.20193739356321855,THEM4,1.5184237148823785
9152,NPIP,2.389631996668803,SEPTIN9,13.656913832067136,SHB,5.9394188732466375,ZNF618,0.4921893340782124,GZMB,0.201928014387595,PDCD2,1.5183968488202508
9153,ISL2,2.389603265650429,CEP120,13.656326025839338,LY75,5.939007313049868,TSPAN4,0.4921453926299678,PHF13,0.20192745349997618,MFN1,1.5183693043003845
9154,PEAK3,2.38938672046107,FAM53C,13.656041247827407,C22orf15,5.938502066217688,SUSD2,0.4921405644552579,H1-2,0.20192406780800196,OR4S1,1.518365771577891
9155,LSM8,2.389086026688049,ANGPTL1,13.655502858734653,SLC52A2,5.938455107023008,CTTN,0.49214042292661436,LHFPL4,0.2019128532090574,TCHHL1,1.5182690937789594
9156,ZNF331,2.388999867096598,C5orf63,13.655299420903903,KIAA0513,5.937834716836238,RPS6KA5,0.49213554337369775,CHAC2,0.20191261355640844,APTX,1.5182428517020108
9157,RFX4,2.3889032722590393,MRPL11,13.655271395455303,SLITRK6,5.937484319988522,IRF7,0.4920899264885032,ANKRD22,0.20190191199717406,MARCO,1.51820551388811
9158,KCNH1,2.3887342680185264,SIGLEC17P,13.654091207923255,EEF1A1,5.937432884686025,CTCF,0.4920870124007987,PPP1R3B,0.2018953184679096,DCAF16,1.5180308201978583
9159,DYNLRB1,2.388596318889453,SSR1,13.65281159594153,ZNF542P,5.937156960391766,SELENOV,0.4920854698851675,UBE2T,0.2018825608205719,MYOC,1.5179729184928497
9160,LRCH2,2.388515388238658,SGSH,13.652658714289485,GTF2H4,5.936992733010984,PRPF40B,0.4920751919108796,NCOA2,0.2018459661973629,GLP1R,1.5178772668448022
9161,SHKBP1,2.3884631210634515,EIF3H,13.65248695365299,PON1,5.9366569194888195,WDR89,0.49206046350302196,DUS3L,0.20183689888522052,MGC70870,1.5178061289942955
9162,SIGLECL1,2.3884572721427935,ZKSCAN1,13.652356219460511,TRIM47,5.936419405299229,CREB5,0.49205529621328037,PPP3CC,0.20182972227775003,ZNF518A,1.5177573061438816
9163,NUP210,2.388060402419283,PPIB,13.652248385564992,DPH3,5.935930672557681,TGM6,0.49202589253637724,KIAA0556,0.2018272796113119,ZNF143,1.5176806166357961
9164,MAP3K21,2.3880559224485247,KLHDC8B,13.651915689943786,HSPH1,5.935751926771823,CISD2,0.49202032870366863,MOB3C,0.20179611983933463,RPL29P2,1.5176132779992006
9165,LOC642384,2.388018701258005,TGS1,13.651573083131979,SENP5,5.9356904788127105,ZNF319,0.49200613381786745,KLF2,0.2017961076949791,USP48,1.5175778439180645
9166,SALL2,2.3878176412180268,SLC8A1,13.651182048435949,GGTLC2,5.935619907554727,CCL3L1,0.4919770143718374,ZDHHC18,0.2017877586588554,CYP26A1,1.5174645204506012
9167,CTDP1,2.3876493960672147,GIMAP2,13.649439199864615,ALK,5.935393926016605,ARHGDIB,0.49195547863670064,CAVIN4,0.2017506485944473,PRUNE2,1.5174048163396312
9168,SPAAR,2.387574140142429,PPIL3,13.648745751910543,BNIP3,5.934997224232663,SLMAP,0.4919302418116004,GLMN,0.20172351763401924,LRRC66,1.517229778587768
9169,CEACAM3,2.3874777422696924,CDK13,13.648679899710018,HOMER2,5.934820929470387,MRPL38,0.49190283019475195,TUBB2B,0.20169141808482216,C12orf65,1.5172237701506202
9170,FAM200B,2.3873761788665915,CTAGE6,13.64840235681792,CBLC,5.934430253112442,SUN1,0.49186787470022825,SRD5A3,0.20168769641768064,TMEM200C,1.5171690828014694
9171,GPBP1,2.3873017321085004,KIAA1522,13.648277917165824,TEX10,5.9341283608097495,RBM44,0.4918648545512736,MPPE1,0.2016838239870305,ECRG4,1.517166255310855
9172,RHOJ,2.387197466260578,FAM115C,13.6482336024268,CAMP,5.9338750395549065,OR1L6,0.49186381760908576,MTMR8,0.20167608568082257,ZNF711,1.5171625791643986
9173,RABL2B,2.3869984443024883,GPR182,13.64785437875999,GGNBP2,5.933757131314338,MPI,0.4918634604913834,LOC642852,0.2016612989470821,TADA2A,1.5171275160512516
9174,SIK1,2.386945699711698,SNX2,13.646531270312826,TTC3,5.933132072328233,FGF19,0.491855338391672,RPAP1,0.20165355590480466,CFAP52,1.5171014240865774
9175,PSMD5,2.3867564518567326,PSMB7,13.646279469702693,N4BP2L2,5.9325188125625745,AUH,0.4918451700205088,EVPL,0.20165354296380786,CCDC28A,1.5170075092451827
9176,SLC6A18,2.386725183554089,SERPINI1,13.645731382349881,RNU6ATAC,5.932405084657377,LLGL1,0.49183941030334466,MRPS6,0.20164794181971982,LECT2,1.5169302004132872
9177,CDC27,2.3867073809223314,LINC01000,13.644146532380354,ZW10,5.932360322153555,RBBP5,0.4918319688150128,TREM2,0.20164437032432012,DHFR,1.5168362997434786
9178,OR2B3,2.3866641044646975,LINC00273,13.643409240033261,EXOC1,5.931959560275438,CCDC110,0.4918090092461601,FAM3A,0.20164303733650363,CCSER1,1.5168059116338104
9179,MUC20,2.386553325881098,OR2T8,13.64328207995871,TMEM98,5.931619416052275,GPR162,0.4918025852985701,TGM7,0.20161110723167402,NPEPL1,1.5167100772596507
9180,NSUN5B,2.3863410365956206,RPL21,13.641423347688871,POGK,5.929974567112524,FAM149A,0.4917971749702039,ZBTB21,0.20160643880763865,FAM63A,1.5166431895226566
9181,ANKRD54,2.3862268530863937,JUNB,13.640958166496173,DIS3L2,5.929683139239244,SH3KBP1,0.49178827401765374,VN1R10P,0.2016001724458828,LEF1-AS1,1.5165653395547207
9182,TBC1D8,2.386122178109585,DIO1,13.64090040597456,RACGAP1,5.9290069849952225,CARD10,0.49176649871843625,NRG2,0.20158929073897536,LINC00670,1.516488160545777
9183,ZNF468,2.385872227545462,AGPS,13.640035412111796,TATDN1,5.928496915374587,DGUOK,0.49175082261714803,GIT2,0.20158381916687934,TMEM61,1.5161636798010325
9184,GPR22,2.38586049688486,ZNF24,13.63997931340766,LOC643749,5.927777758503534,PDE5A,0.4917366420259102,ACY1,0.2015820555424592,UBE2D1,1.516064424128847
9185,ATP1A4,2.3857393731622207,RAB26,13.639519524785127,SLC9A2,5.927708509368249,TBCK,0.4917037410595831,NSG1,0.2015810617052611,SLC35G2,1.5160176126908231
9186,TMEM200C,2.385720314474639,RPL35,13.639419559454883,FAM160A2,5.92734396852798,MYCBPAP,0.49169970936416957,GPSM2,0.20157510597711845,CLEC17A,1.515864164203817
9187,GRM8,2.385673286312342,DALRD3,13.638792481474033,ZNHIT3,5.927124458195716,KMO,0.49167598034582083,TCTA,0.20157322912197376,ELK1,1.5158530620327104
9188,NAP1L4,2.385461898688307,TMPRSS11F,13.638441272672486,TUT1,5.9270620375884855,CDC42EP2,0.4916740094169256,PLCD1,0.20156570308440425,SPDYC,1.515766267101239
9189,VAC14,2.385108408350922,ZBTB7B,13.638430116732438,IL15RA,5.926282753483648,RANBP9,0.4916670153557217,TTLL9,0.20156417740266622,C3orf80,1.5156412171581166
9190,SLC39A12,2.384789536550798,TDRD10,13.637882136335438,TM9SF2,5.925923343146568,GDE1,0.49162843729488687,LENG9,0.20156185287698902,C10orf12,1.5155514044515028
9191,MIR22HG,2.3846279150023015,NDUFB3,13.637832744734766,ITFG2,5.925871343618251,SNRNP40,0.4916236675435442,CRADD,0.201552048675103,CASTOR1,1.5154982671290378
9192,STMN3,2.3846099002536394,DHX58,13.637607356900531,TERC,5.925643794236446,MATN3,0.49162115041729915,RWDD4,0.2015461086324057,SCNN1A,1.5154652759938267
9193,RIMS2,2.3845885985612574,FAM27E3,13.637045824207322,DKK1,5.925337573426766,NMT1,0.49161583047555185,STX3,0.20153810836340666,PWP1,1.515373190556043
9194,BMF,2.3842679881413993,RAI2,13.636354058558675,YARS1,5.925071330194146,CLPP,0.49161447072327996,FOS,0.2015192032880714,C14orf181,1.515340915927907
9195,BCL2L13,2.3842037206322084,LARS1,13.635706555824829,EZH2,5.924466128585909,SELENOW,0.49161009856483084,CLTCL1,0.20151045576618803,MTRF1,1.5152456155348328
9196,TAZ,2.3840406464962816,WAC,13.634855603555971,GOLGA3,5.924445900662417,ZNF133,0.49158995619657714,SERPINB5,0.20150351736935512,WDR81,1.5152354424593424
9197,CT62,2.3840219109594742,SLC6A17,13.634829791972184,SMYD2,5.924412543710363,EIF3E,0.4915896188464434,SCART1,0.20149706326656697,CCDC9,1.5151609568231856
9198,TOE1,2.3839796162874274,PSMG2,13.634090067754627,SFMBT1,5.9240026425641314,MOBKL3,0.49157027393593283,GCNA,0.2014960327783988,LY6E,1.5151463754851955
9199,LIMD1-AS1,2.38393254280858,FAM78A,13.633811606175422,ALDH1A2,5.923318302428571,RBFOX1,0.4915583221009999,CADM4,0.2014955647306395,TNP2,1.5147385283531418
9200,ACSM5,2.3838984529519784,SLC31A1,13.631503748305464,BTBD10,5.922833902558021,KIAA1549,0.49155047225634724,PEX10,0.2014922353660115,SLC45A4,1.5146932613394437
9201,AMAC1L3,2.3836908349357295,PIGX,13.630567595814767,SMIM14,5.920647122348483,H4C6,0.4915408876457277,CTNND1,0.2014868642014548,SLC38A3,1.5146733044925058
9202,CENPU,2.3836116575253823,ZNF689,13.630234169007466,BC132949,5.920061419229223,ZNF140,0.49152881076113486,ABLIM1,0.20146911547225077,H3C4,1.51466475081866
9203,FAM120A,2.383569584880083,CIAO1,13.629918928884688,FAM86FP,5.9196026783818265,WDR18,0.49152801806385504,ERCC2,0.20145088344552806,SLC26A5,1.514643880706142
9204,LINC01061,2.383554030593275,ZFP3,13.629666102607695,FAM163A,5.918973414731457,KHDC1,0.4915030177173913,RSAD1,0.20144953928710826,TBC1D2B,1.5146307392282463
9205,MTHFD2,2.3835129094693004,SNORD123,13.629655737122986,ABI2,5.91890769944904,F12,0.491500381908172,C11orf74,0.20144682225179858,HERC5,1.5144906810373329
9206,ID4,2.383491637322051,L3MBTL1,13.629399585390468,L3HYPDH,5.91863823120359,CHRNA5,0.49148192629636916,C7orf50,0.20143569736613104,FOXL2,1.5144846692596026
9207,GLE1,2.383318839339407,MCOLN3,13.628426926686068,NPM1,5.918270542311212,HLA-C,0.4914756150435791,SETX,0.20142416326869916,LOC729444,1.514386701536433
9208,KIF1C,2.38331264886831,SLC5A1,13.627609897406122,CCDC134,5.916904412335127,SLC52A1,0.49146760374114445,HOXB2,0.20140330769411435,RGMB,1.5143129622865148
9209,GRK7,2.3831658556666264,ANG,13.627044083797784,PHLDA2,5.914842001547769,MRPL41,0.4914519197151081,FGD3,0.20139952482102327,TSC22D4,1.514187616901062
9210,KRT17,2.3831450684036533,KLHDC3,13.62681080886185,CASKIN2,5.914772946960419,IFT74,0.4914324836005934,ILRUN,0.20138469741736528,LTA,1.5141862105720394
9211,SFSWAP,2.383108790340852,SH3D21,13.626358930780423,SPEG,5.914347994560249,AK128346,0.49143165727649646,CCDC167,0.2013813242112505,RRAS2,1.5141115153797895
9212,TTTY21,2.382827182809816,ART1,13.626007907035909,KHDC4,5.914173998407358,NUP210L,0.4914313000843995,LDB1,0.20137654489758083,NIN,1.5140708534501928
9213,HNRNPL,2.382693464179356,HABP4,13.625325251349443,CYP7B1,5.9141358799722425,RBPJ,0.49142726736516107,THSD4,0.2013695638585082,EIF3F,1.514036079891628
9214,USF2,2.382098507592374,SIPA1L3,13.625011697957193,PRPS2,5.9139619468148314,CCDC59,0.4914096885859866,SHISA5,0.20135479685217003,LOC115110,1.5139897986010542
9215,ALG8,2.382058880507674,HDLBP,13.624377638703509,CRIPAK,5.913443221358541,MAP11,0.4914025981266002,P4HA2,0.20133035466098112,APOD,1.5139655296669146
9216,HYDIN2,2.3820045866516693,YAP1,13.623597399697328,PVR,5.912378118350666,HMGA2,0.4913813486800046,PLAC8,0.20132727537139072,MAPK15,1.513882493134722
9217,STEAP1,2.3819943978793567,MAGEB3,13.623377452396841,PDE3B,5.911908252515601,EEF1E1,0.49138123526447586,OR7E14P,0.20131806083847403,TMEM50B,1.5137953460970817
9218,RAB4A,2.3819427530342323,SH3BGRL2,13.621352584651945,LPGAT1,5.911813695153699,ARMCX4,0.4913582520963558,GRHL1,0.20131781054147163,HSP90AB3P,1.5137784289216851
9219,NUP107,2.3818820513518086,CD59,13.620668066803491,AK9,5.90934933990735,ADA,0.4913487896864955,ZCCHC10,0.20130897225699068,SMDT1,1.5137545473287064
9220,DIPK1C,2.381510810157824,C1QTNF8,13.62020889276649,POLR1C,5.908878461243541,PCDH11X,0.49134852702564785,APOBEC3H,0.20130852848849537,SART1,1.51367679088793
9221,SMURF1,2.3814998209580125,FAM111A,13.619796280670869,SEMA3G,5.908866784901421,SYT12,0.4913245217520239,ZSWIM3,0.20130616901262846,AX748020,1.5136077778606147
9222,MIR9-3HG,2.3811973865624663,COX4I2,13.619782010737621,RAB11FIP4,5.9087373324433266,M1AP,0.4913202638249929,MED8,0.20128736742516035,WDFY3,1.5135915828646338
9223,XRN1,2.3811045825780903,LOC100129917,13.619694345918305,NCOR2,5.908114455902212,CNTN3,0.49131280984352926,KCNJ14,0.20128011617044803,CNPPD1,1.5135534044228178
9224,ECT2,2.381078823055279,PHB,13.619650120822264,ATL1,5.906986520042262,ESRRA,0.49130744707119717,EPS8L1,0.2012782527149392,SORD,1.5134750930346055
9225,SHANK3,2.381065825088478,ABCA2,13.619364636802887,DENND3,5.906673928478038,RHEBL1,0.4912330682620697,PEBP4,0.20126407293568424,LRRC8A,1.5134652783880467
9226,FBXL15,2.3809858523148804,SIK3,13.618683682473353,MXD1,5.906478023641578,PPFIA2,0.49122535637628545,ZNF653,0.20126142399358996,SLC6A14,1.513420078605508
9227,F11R,2.380752949560324,FAAP24,13.618482005153414,OCIAD2,5.905644246331586,OXR1,0.4912164624860659,TMEM272,0.20124490902836376,BC048428,1.5133518163166824
9228,FLJ41481,2.3804909668659975,LRRC66,13.617990326197699,H2AC15,5.905111093921036,ITPRID2,0.49121447838795235,C1D,0.20122405134449461,RHBDD2,1.5132977713624414
9229,PIBF1,2.3804668971088265,DENND2C,13.61739459836045,PKHD1,5.904585581367055,OPN3,0.4912038700142848,AK021761,0.2012206859965471,KCNA5,1.5131159722613472
9230,NOL7,2.380455840985444,CMTM8,13.617208783637613,CD1E,5.904246432090447,GCC1,0.49119766995592024,CLTRN,0.20121647437957754,PYROXD1,1.5130735461988063
9231,EML3,2.3804540568109407,ARHGAP19,13.616946140833512,FUS,5.903694204306271,MS4A18,0.4911794010354571,HMSD,0.20120783907424125,TCEB3C,1.5129831749305416
9232,NCF1C,2.380162617520163,UBR2,13.616589657959365,UNKL,5.903454611961341,LRATD2,0.4911645720210026,RTN4IP1,0.2011513579224862,WARS2,1.5129617364000683
9233,INO80B,2.3801571965012336,CLEC12A,13.616176550779457,SLC39A1,5.902537972709432,ZNF493,0.4911491282529822,BPGM,0.20113087168410845,SMS,1.5129546439666086
9234,HDGFL2,2.3801474385374544,ALG1L,13.61525015453165,FLVCR1-DT,5.902401609473478,TOR1AIP1,0.49111891849601885,MED27,0.20111171557258964,MYCBPAP,1.512894048372771
9235,NTPCR,2.3801397792495105,TDRD7,13.61495560982856,CLPSL2,5.901575676055,NDUFB5,0.49111109664834285,PPP1R12C,0.201110928367545,EPPK1,1.5127492298528564
9236,DIRAS2,2.379922436527489,ZNF227,13.613991777951668,POMT1,5.901300076531653,NFIB,0.49110701670999823,PLEKHJ1,0.2011070155004602,RBM11,1.5127323892031177
9237,DDX11L2,2.379902087692266,FAM210A,13.612550876723958,LOC285593,5.901152425799047,TBX15,0.49110376302259334,SURF2,0.20110039843877622,PAGE2,1.512657837233181
9238,SLITRK4,2.3793641785676765,MAN1B1,13.612355231110191,LPAR1,5.900513920110464,AX747616,0.4910978111704798,NKAIN3-IT1,0.20108198294506338,GABPB1,1.5124271228658621
9239,MAPK4,2.3793468379970215,LCA5,13.611739445328922,ST6GALNAC1,5.900410420031386,TNFSF8,0.4910818161258984,C6orf26,0.20105789335207527,ZNF519,1.5124016951179438
9240,SSBP2,2.3791528025126865,N4BP1,13.610624795849597,PRKCSH,5.900068731211194,TAF5,0.49107141702396734,C22orf39,0.20104984037223747,ATP8A1,1.5123692894793908
9241,OXSR1,2.3789843290590253,PABPN1,13.61038542929147,CYP4F12,5.899609110342621,NRN1L,0.49104019218394596,DPF2,0.20104836477349214,TGM5,1.5122124210150956
9242,MPHOSPH9,2.3788708922864235,RASSF5,13.610146651858406,PMS2CL,5.899482451501496,RNF183,0.49102955900178685,COX5B,0.20102347731967224,C14orf177,1.5121841032768792
9243,U12978,2.3788318000737543,NSUN5P2,13.61012730834449,LARP1B,5.899235226953321,F11,0.4910252928136061,CYP26B1,0.20098116696391938,MMUT,1.512052683877992
9244,ARL6IP1,2.3787669250134034,LACC1,13.609734444605888,SMIM1,5.898218127531937,PICK1,0.49099128486282473,DMTF1,0.20097515234292893,GKN1,1.5120041682903795
9245,COPS6,2.3782835859398217,FAM111B,13.609552440179494,WDR76,5.898217820649758,NOP14,0.4909906539718013,MT1DP,0.20097352998925683,CUEDC2,1.511981050829971
9246,ELAVL3,2.37818413456411,ZNF782,13.60913306333045,SRSF3,5.898155137979519,PPP1R12C,0.49098874877972604,KATNA1,0.2009667482185017,CDH2,1.5119459100073145
9247,MYBPC1,2.378020112927718,FBP1,13.609078391442377,INPP4A,5.8978069676632865,TMEM219,0.49097654575100935,P2RY14,0.20096670978504008,LGALS9B,1.5118194747160687
9248,RRP8,2.3779968969017653,SDHA,13.608490503326342,TAX1BP1,5.897149925486433,DUS3L,0.49096361985198905,COMMD5,0.20096200591356195,EIF4ENIF1,1.5117953008379572
9249,SPATA2L,2.3779076786416193,RNF114,13.608044407072953,PCSK4,5.896844760852085,GSTP1,0.49095242384749144,AKR7A2P1,0.20095695498054864,OR4Q3,1.511724203443084
9250,FAM207A,2.3778881775396123,MTCH2,13.607845173583293,PTPN9,5.896600066414607,SERGEF,0.4909452618198666,XRCC3,0.20095601767735205,PIGS,1.5116672371804183
9251,LOC730109,2.37787702976865,SLC25A28,13.607677683174792,SRRM2,5.896343425925871,TTTY6,0.4909107079315768,BBS7,0.2009209826638588,CAPN13,1.5114507307293321
9252,KRT37,2.3776179948350156,CENPX,13.607641361164797,STX19,5.896125295984927,SPRY4,0.4909086282558792,SIRPG,0.20091979905413973,SEPT7,1.5114145578751055
9253,MANBA,2.3775146165807537,HYAL3,13.606249294506222,LOC285147,5.895943097834801,TRDN,0.4908818182373042,ZNF92,0.20091717797722547,ATP11A,1.5113950352267713
9254,DCUN1D1,2.3773994317660856,LRTM2,13.605747511192927,IFI6,5.895827140711584,HSD17B13,0.4908817010876442,ACAT2,0.20091285936897121,RPL29,1.5112570966127303
9255,ZSWIM1,2.3770163048387807,RNF166,13.60527476476449,LMO3,5.895358118842193,LOC388276,0.4908674968461209,ZNF274,0.2008867392806093,CHST8,1.511235717325994
9256,MORF4L2-AS1,2.376924895646103,ZNF23,13.605058238727352,SLC4A4,5.8953434708011345,KNTC1,0.49086702839239654,CCDC58,0.20087478232682973,TERB2,1.5111826677850664
9257,C11orf16,2.3768025170902525,KLK5,13.605056548230783,KLHL9,5.894271485230514,ATPAF2,0.4908407799216915,TOPORS,0.20086258564360335,USP43,1.5110253349054203
9258,LOC93463,2.376604306316218,SMOX,13.603973472480515,HRCT1,5.894186648949591,CTTNBP2NL,0.49083046980248385,TIMM8A,0.20085139875752828,SSH3,1.5110145641292765
9259,OR2L8,2.3764580112194493,TPCN2,13.60261871996986,TNFSF8,5.893516291454215,PRPF38A,0.49082088233948756,CLEC12A,0.20083664070177223,RAP1A,1.511003072823452
9260,SCCPDH,2.376448728428982,TMEM94,13.602451729304608,MED28,5.893238512279897,NNT,0.4908177408415675,ITIH4,0.20082769317559016,CCDC173,1.5109383242516767
9261,ZNF37B,2.3764373067460776,HAUS8,13.602220558086996,ALDOC,5.892712598025211,OSTF1,0.4907786133526246,COBL,0.20082625029937456,PDCD5,1.5107518192437985
9262,ZNF207,2.376370633899266,ATP5PB,13.602017510917172,MYO7B,5.892490713815788,MBOAT7,0.4907719474172079,SPEF2,0.20077401831070374,NXN,1.5107220210539531
9263,SPSB4,2.3762607497104495,SAPS2,13.60200271135291,TMEM54,5.892403613323249,PRPF31,0.4907684155663823,KCNK10,0.2007673153281381,FTSJ1,1.5106863932217283
9264,EGR2,2.376203152340209,FAM117A,13.600500756022472,CLEC3B,5.89235662684328,TIMELESS,0.49075451515884494,PVALEF,0.20076399016855398,ZC3H15,1.5106739246433378
9265,GJB5,2.3759337990615936,SNTB2,13.59977289479814,CYTIP,5.891754525210412,PMAIP1,0.4907463796127476,TMEM248,0.20075214861792437,HMG20A,1.5106605474295227
9266,ZNF341,2.375765372841843,PARP15,13.597794284432227,NUDT19,5.891136833764394,TPPP3,0.4907234865455596,LIN54,0.20074489968604928,CDH19,1.5106493830969872
9267,TMEM160,2.3757567682964837,ZNF30,13.59725043420559,TECTA,5.890427604610904,NDUFB2,0.4907066230210726,PTTG3P,0.20074195743668183,TUB,1.5105918463727048
9268,SDHB,2.3757022825623544,NR1H2,13.59698248726795,EVA1C,5.888255736242099,CFTR,0.4907004477054497,SMN2,0.2007362658167008,SMIM7,1.5105235917570032
9269,LOC731275,2.3754938026138435,ITPKA,13.595170150410585,FMO6P,5.887373730425363,FASTKD5,0.4906929512789878,EIF4EBP1,0.20073484461791932,APOA2,1.5105022454130046
9270,FAM151A,2.3748566038385035,PDE1B,13.59444223758265,POLR2I,5.887296636561218,KRT72,0.4906603832085666,SCARA5,0.20073244245990135,RPS5,1.5103737070713033
9271,TREM1,2.374731240734685,POU2F1,13.591295123934374,ZMPSTE24,5.887125328255634,EFNA4,0.490645692516374,H2AC14,0.20072156662774948,CPLX3,1.5103086840370041
9272,RPAP1,2.374711516307956,SREK1IP1,13.591201778214595,SLC2A8,5.884346815948218,CFLAR,0.4906337165843406,SMPD1,0.2007178117666624,MINPP1,1.510288670744316
9273,C14orf39,2.374706078429114,PIH1D2,13.590018269170521,PRSS16,5.884294020908088,AUTS2,0.4906332787312073,RNGTT,0.20069994026608998,TMEM59L,1.5099766036667506
9274,TAF3,2.37464379355221,HROB,13.589235035381602,LRIG1,5.884213377649804,VEGFB,0.49062268283633,FAM182B,0.20069123318386956,SERPINA3,1.5099022484452265
9275,FLJ44385,2.3744358238486303,EWSAT1,13.58856419094778,USP19,5.883134581989151,MEX3C,0.4906168483669886,ODF2L,0.2006877421305312,PSPN,1.509851962547224
9276,INTS3,2.374235303421829,BMPR1B,13.588512644161183,RNF135,5.882551471381418,DKFZp666K117,0.4906144200643606,THRA,0.2006811135517094,TIMP4,1.5098335336986248
